station_name,longitude,latitude,timestamp,rainfall_mm,related_facility,node_id
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 05:15:00,6.7,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 05:20:00,5.5,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 05:25:00,4.8,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 05:30:00,4.6,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 05:35:00,4.2,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 05:40:00,3.8,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 05:45:00,3.2,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 05:50:00,3.2,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 05:55:00,3.2,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 06:00:00,3.3,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 06:05:00,2.8,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 06:10:00,3.0,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 06:15:00,3.8,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 06:20:00,3.4,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 06:25:00,3.5,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 06:30:00,3.6,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 06:35:00,3.7,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 06:40:00,3.4,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 06:45:00,3.4,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 06:50:00,2.9,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 06:55:00,3.0,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 07:00:00,2.5,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 07:05:00,2.4,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 07:10:00,2.3,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 07:15:00,2.1,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 07:20:00,1.8,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 07:25:00,1.6,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 07:30:00,1.3,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 07:35:00,0.8,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 07:40:00,0.9,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 07:45:00,1.1,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 07:50:00,0.7,Tsuen Wan Coastal Interceptor,TW-156
Tsuen Wan Coastal Interceptor Gauge,114.1135,22.3701,2026-03-24 07:55:00,0.8,Tsuen Wan Coastal Interceptor,TW-156
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 00:00:00,0.3,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 00:05:00,0.6,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 00:10:00,0.3,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 00:15:00,0.4,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 00:20:00,0.3,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 00:25:00,0.5,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 00:30:00,0.0,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 00:35:00,0.2,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 00:40:00,0.7,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 00:45:00,0.3,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 00:50:00,0.9,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 00:55:00,0.1,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 01:00:00,0.6,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 01:05:00,0.6,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 01:10:00,0.9,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 01:15:00,0.4,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 01:20:00,1.1,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 01:25:00,1.2,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 01:30:00,1.6,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 01:35:00,1.8,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 01:40:00,2.5,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 01:45:00,2.5,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 01:50:00,3.0,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 01:55:00,3.2,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 02:00:00,3.8,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 02:05:00,4.2,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 02:10:00,4.6,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 02:15:00,5.0,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 02:20:00,5.4,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 02:25:00,5.4,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 02:30:00,5.4,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 02:35:00,5.0,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 02:40:00,5.5,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 02:45:00,4.6,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 02:50:00,4.6,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 02:55:00,4.1,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 03:00:00,4.2,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 03:05:00,3.6,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 03:10:00,2.5,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 03:15:00,2.7,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 03:20:00,1.9,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 03:25:00,1.4,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 03:30:00,1.5,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 03:35:00,1.3,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 03:40:00,1.2,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 03:45:00,1.4,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 03:50:00,1.2,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 03:55:00,2.0,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 04:00:00,2.2,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 04:05:00,2.8,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 04:10:00,3.3,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 04:15:00,4.0,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 04:20:00,5.1,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 04:25:00,6.0,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 04:30:00,6.4,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 04:35:00,7.5,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 04:40:00,8.1,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 04:45:00,8.8,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 04:50:00,8.1,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 04:55:00,8.7,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 05:00:00,8.5,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 05:05:00,7.4,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 05:10:00,7.4,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 05:15:00,6.1,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 05:20:00,6.0,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 05:25:00,4.9,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 05:30:00,4.2,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 05:35:00,3.7,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 05:40:00,3.5,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 05:45:00,3.4,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 05:50:00,2.7,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 05:55:00,3.1,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 06:00:00,2.8,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 06:05:00,2.9,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 06:10:00,3.2,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 06:15:00,3.4,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 06:20:00,3.3,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 06:25:00,3.5,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 06:30:00,3.3,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 06:35:00,3.7,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 06:40:00,3.2,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 06:45:00,2.9,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 06:50:00,3.0,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 06:55:00,2.8,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 07:00:00,2.9,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 07:05:00,2.8,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 07:10:00,2.5,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 07:15:00,1.9,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 07:20:00,2.1,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 07:25:00,1.6,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 07:30:00,1.2,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 07:35:00,1.3,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 07:40:00,1.2,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 07:45:00,0.7,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 07:50:00,0.9,Tuen Mun North Pump Sump,TM-203
Tuen Mun North Pump Sump Gauge,113.9761,22.4015,2026-03-24 07:55:00,0.5,Tuen Mun North Pump Sump,TM-203
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 00:00:00,0.5,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 00:05:00,0.2,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 00:10:00,0.2,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 00:15:00,0.5,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 00:20:00,0.3,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 00:25:00,0.4,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 00:30:00,0.0,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 00:35:00,0.2,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 00:40:00,0.0,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 00:45:00,0.3,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 00:50:00,0.5,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 00:55:00,0.5,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 01:00:00,0.2,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 01:05:00,0.2,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 01:10:00,0.7,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 01:15:00,0.8,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 01:20:00,1.0,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 01:25:00,1.4,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 01:30:00,0.8,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 01:35:00,1.8,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 01:40:00,2.0,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 01:45:00,2.0,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 01:50:00,2.6,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 01:55:00,3.6,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 02:00:00,3.4,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 02:05:00,3.8,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 02:10:00,4.2,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 02:15:00,5.0,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 02:20:00,5.0,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 02:25:00,4.9,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 02:30:00,5.3,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 02:35:00,5.0,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 02:40:00,4.9,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 02:45:00,4.8,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 02:50:00,4.6,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 02:55:00,3.9,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 03:00:00,3.5,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 03:05:00,3.2,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 03:10:00,2.6,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 03:15:00,2.3,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 03:20:00,2.1,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 03:25:00,2.0,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 03:30:00,1.5,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 03:35:00,1.5,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 03:40:00,1.3,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 03:45:00,0.6,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 03:50:00,1.4,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 03:55:00,1.8,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 04:00:00,1.8,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 04:05:00,2.4,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 04:10:00,3.4,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 04:15:00,3.9,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 04:20:00,4.5,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 04:25:00,5.7,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 04:30:00,6.6,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 04:35:00,7.0,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 04:40:00,7.7,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 04:45:00,7.8,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 04:50:00,8.1,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 04:55:00,8.1,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 05:00:00,7.7,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 05:05:00,7.5,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 05:10:00,7.0,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 05:15:00,6.0,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 05:20:00,5.4,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 05:25:00,4.5,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 05:30:00,4.5,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 05:35:00,3.4,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 05:40:00,3.4,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 05:45:00,3.1,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 05:50:00,2.8,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 05:55:00,2.7,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 06:00:00,2.7,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 06:05:00,3.2,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 06:10:00,2.9,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 06:15:00,3.1,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 06:20:00,2.9,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 06:25:00,3.6,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 06:30:00,2.9,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 06:35:00,2.9,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 06:40:00,3.3,Sha Tin Main Trunk,ST-143
Sha Tin Main Trunk Gauge 3,114.2088,22.3874,2026-03-24 06:45:00,3.3,Sha Tin Main Trunk,ST-143
